Content Type,Title,URL,Description,Genre,IMDb Rating,Episodes/Runtime,Release Year,Image URL,Genre
Movie,Wicked - Bonus X-Ray Edition,https://www.primevideo.com/detail/0OWZLPZCZKLFFM69I3A60V1KQ6/ref=atv_mv_hom_c_zbfcqv_brws_2_7?jic=8%7CEgRzdm9k,"Starring Cynthia Erivo and Ariana Grande, the untold story of the witches of Oz arrives on your screen, now with a sing-along version. (After purchase, you can access the ""Sing-Along version"" and other bonus content via X-Ray on select devices, web browsers, and mobile devices, or via the Movies Anywhere app (US only. Purchases only) on any supported device).","Fantasy, Imaginative, Inspiring",7.4,2 h 44 min,2024,https://m.media-amazon.com/images/S/pv-target-images/2b204693f03756415c92ab5ae39af8b6ebfcee640afcd6e0fe2f3a2165e37a51._SX1080_FMjpg_.jpg,Fantasy, Imaginative, Inspiring
Movie,Dog Man,https://www.primevideo.com/detail/0MIN86QA8YWO47JNMTNH1NYTKE/ref=atv_mv_hom_c_zbfcqv_brws_2_8?jic=8%7CEgRzdm9k,"While learning to embrace his new identity, Dog Man must stop feline supervillain Petey the Cat from cloning himself and going on a crime spree.","Animation, Adventure, Fun, Outlandish",N/A,1 h 29 min,2025,https://m.media-amazon.com/images/S/pv-target-images/6947ddd0c2549265ee7bff7a1d9f504c6ec555d4cd162ee61297df09077f4fb9._SX1080_FMjpg_.jpg,Animation, Adventure, Fun, Outlandish
Movie,Guns Up,https://www.primevideo.com/detail/0QBA9RASEOGTXY2PUUWFSQ08V3/ref=atv_mv_hom_c_zbfcqv_brws_2_9?jic=8%7CEgRzdm9k,"When a job goes horribly wrong, an ex-cop and family man (Kevin James) who moonlights as a mob henchman has one night to get his family out of the city.","Action, Comedy, Dark, Intense",5.4,1 h 31 min,2025,https://m.media-amazon.com/images/S/pv-target-images/bca162e3984ebd9d071503c5e3cef7fce2990f2b18e6e652f42aa81d29e3caeb._SX1080_FMjpg_.jpg,Action, Comedy, Dark, Intense
Movie,The Accountant 2,https://www.primevideo.com/detail/0TDY5ZV7OX9E4MJYBTL5ODPZVI/ref=atv_mv_hom_c_zbfcqv_brws_2_10?jic=8%7CEgRzdm9k,"Christian Wolff has a talent for solving complex problems. When an old acquaintance is murdered, leaving behind a cryptic message to ""find the accountant,"" Wolff must recruit his estranged and highly lethal brother, Brax, to help solve the case. In partnership with U.S. Treasury Deputy Director Medina, they uncover a deadly conspiracy and become targets of a ruthless network of killers.","Action, Dark, Intense, Thrilling",6.6,2 h 14 min,2025,https://m.media-amazon.com/images/S/pv-target-images/6f9297a0e0325abbab2384f140597954e79acdcd1dcc3965ed51491457f0235e._SX1080_FMjpg_.jpg,Action, Dark, Intense, Thrilling
Movie,Maalik,https://www.primevideo.com/detail/0NVVEQ6PWNXHM3DBJQ5FOVD3OZ/ref=atv_mv_hom_c_zbfcqv_brws_2_11?jic=8%7CEgRzdm9k,"Maalik is a gripping tale set in Allahabad’s gritty underworld, where a young man, inspired by a feared gangster, seeks power and respect. As he rises in crime, he's torn by moral conflicts and the cost of ambition. Alongside runs the emotional story of Maalik and his wife, Shalini, exploring love, family, and the generational divide in a world of violence.","Action, Drama, Dark, Intense",6,2 h 29 min,2025,https://m.media-amazon.com/images/S/pv-target-images/bb141db64a28f86d6cbc256c4b2569980030b6e16e70341329d28ac07dc4a635._SX1080_FMjpg_.jpg,Action, Drama, Dark, Intense
Movie,After,https://www.primevideo.com/detail/0OSFLG53I410J773BL8K7CAS84/ref=atv_mv_hom_c_cLMnsf_brws_3_1?jic=8%7CEgRzdm9k,"AFTER follows Tessa, a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart, as she enters her first semester in college. Armed with grand ambitions for her future, her guarded world opens up when she meets the dark and mysterious Hardin Scott.","Drama, Romance, Atmospheric, Downbeat",5.3,1 h 41 min,2019,https://m.media-amazon.com/images/S/pv-target-images/010155c57b230c967e5983dd639919ec88f7cea8b54776d6499f001386748c10._SX1080_FMjpg_.jpg,Drama, Romance, Atmospheric, Downbeat
Movie,The Duff,https://www.primevideo.com/detail/0PUNMEVZEJN3L8MD3JDNKPPNGW/ref=atv_mv_hom_c_cLMnsf_brws_3_2?jic=8%7CEgRzdm9k,"Bianca is a high school senior whose world is shattered when she learns the student body knows her as 'The DUFF' (Designated Ugly Fat Friend) to her prettier, more popular friends. Then she enlists a charming jock to help reinvent herself...","Comedy, Romance, Charming, Passionate",6.4,1 h 40 min,2015,https://m.media-amazon.com/images/S/pv-target-images/dd47c30ba6510c384c1318f576582f5ec0645151e89a733f9d8128328da125c4._SX1080_FMjpg_.jpg,Comedy, Romance, Charming, Passionate
Movie,Tomb Raider (2018),https://www.primevideo.com/detail/0O71F7KN6S6AJDTV9UTS23ZVKD/ref=atv_mv_hom_c_cLMnsf_brws_3_3?jic=8%7CEgRzdm9k,"Armed with only her sharp mind, blind faith and stubborn spirit, young Lara Croft pushes past her limits on her very first perilous adventure into the unknown. If she survives, it could be the making of her…earning her the name ""tomb raider.""","Suspense, Adventure, Fantastic, Intense",6.3,1 h 52 min,2018,https://m.media-amazon.com/images/S/pv-target-images/ceb0a215664d5f817668e93fc57f85ac3a90be918578ad52f8dc6a04f667505b._SX1080_FMjpg_.jpg,Suspense, Adventure, Fantastic, Intense
Movie,Zookeeper,https://www.primevideo.com/detail/0OCJ860SUUL7YO8KJ05GEEUDUI/ref=atv_mv_hom_c_cLMnsf_brws_3_4?jic=8%7CEgRzdm9k,"Griffin Keyes, a kind-hearted zookeeper, is convinced the only way to get a girl in his life is to quit his job. The zoo animals, in a panic, decide to break their time-honored rule of not talking to humans and teach Griffin the ways of the wild so he can find a mate and stay at the zoo.","Comedy, Romance, Passionate, Exciting",5.2,1 h 37 min,2011,https://m.media-amazon.com/images/S/pv-target-images/e34afef524fe00d8e812101a00adf53198853aa24a30796261c351b9ce630a2f._SX1080_FMpng_.png,Comedy, Romance, Passionate, Exciting
Movie,After We Fell,https://www.primevideo.com/detail/0RXI6E6UMRCRYS4P25M9UKFAHJ/ref=atv_mv_hom_c_cLMnsf_brws_3_5?jic=8%7CEgRzdm9k,"Just as Tessa makes the biggest decision of her life, everything changes. Revelations about her family, and then Hardin's, throw everything they knew before in doubt and makes their hard-won future together more difficult to claim.","Drama, Romance, Intense, Heavy",4.8,1 h 38 min,2021,https://m.media-amazon.com/images/S/pv-target-images/4d0f4423b7d6f1ead5964787647d64dae14491cd8c81245b9c72977a5facd511._SX1080_FMjpg_.jpg,Drama, Romance, Intense, Heavy
